id,name,x,y,fullRoadAddress,phone,description,keywords,imageURL,categories,bizhourInfo,menus,menuImages,reviewCount,contentscd,sim_rank1,sim_rank2,sim_rank3
11840561,돈사돈,126.4639592,33.4788637,제주특별자치도 제주시 우평로 19,064-746-8989,저희 돈사돈은제주도 제주시 노형동에 위치하고 있습니다.돈사돈의 근고기는 일반 음식점에서 느낄 수 없는 깊은 맛과 멜젓의 조화를 이루고있으며 외지나 해외에서도많이 찾아 오시는 분들께맛있는 근고기를 제대로 대접해 드리기 위해 노력하고 있습니다.돈사돈 근고기의 참맛을 느껴보세요. 최고의 맛으로 모시겠습니다.감사합니다.,"삼겹살, 금고기",https://ldb-phinf.pstatic.net/20151104_206/1446624330240APR2z_JPEG/167054573548831_0.jpg,"한식,돼지고기구이",매일 12:00~22:00 매주 화요일 휴무,"제주산 흑돼지400g추가 : 44,000원/ 제주산 흑돼지2인600g : 66,000원/ 제주산 흑돼지3인800g : 88,000원/ 김치찌개1인+공기밥 : 9,000원/ 공기밥 : 1,000원/",https://ldb-phinf.pstatic.net/20210710_260/1625894792619uDxLf_JPEG/bJtSHkZDGgOGWWm19Yyj7hS8.jpeg.jpg,1933,음식점,"방목 흑돼지식당,https://ldb-phinf.pstatic.net/20150831_294/1440990849373UO48O_JPEG/106778494330017_2.jpg,13127042","돈사촌 외도점,https://ldb-phinf.pstatic.net/20170414_39/1492137479107cXLAB_JPEG/186364516778046_0.jpeg,19646989","수희식당,https://ldb-phinf.pstatic.net/20220512_191/1652338204711b2eS1_JPEG/KakaoTalk_20220512_154942027.jpg,19877808"
1649804520,허니문하우스,126.5788649,33.2441686,제주특별자치도 서귀포시 칠십리로 228-13,070-4277-9922,"이제 막 사랑의 서약을 마친 젊은 연인들의 허니문 명소였던 파라다이스 호텔 '허니문하우스'가 카페로 새롭게 오픈합니다. 아름다운 유럽풍 건축물과 파노라마로 펼쳐지는 바다 경관, 최고급 원두로 맛을 낸 향긋한 커피와 직접 구워낸 베이커리와 디저트 등 다양한 메뉴까지. 오랜 추억과 달콤한 사랑이 새기어진 카페 '허니문하우스'에서 제주여행의 특별한 추억을 남겨보세요.샌드위치 & 피자 주문 가능 시간 : 10:00 - 16:00 (재료 소진 시, 조기 마감 될 수 있습니다.)","서귀포카페, 바다카페, 서귀포브런치, 브런치, 원데이클래스",https://ldb-phinf.pstatic.net/20181122_234/1542871801692fHwzt_JPEG/OncSnts0wPCfidZ8SZ5EhsoZ.JPG.jpg,"음식점,카페,디저트",매일 09:30~18:30 라스트 오더 : 18:00,"아이스 아메리카노 : 7,500원/ 아메리카노 : 7,000원/ 카페라떼 : 8,500원/ 카페모카 : 8,500원/ 아인슈페너라떼(Ice only) : 9,000원/ 플랫화이트 : 8,000원/ 지브랄타 (Hot only) : 8,000원/ 초코라떼 : 8,000원/ 캐모마일티 : 8,500원/ 쿠키(초코,오트밀,피넛버터) : 4,000원/ 당근 케이크(1조각) : 9,000원/ BLT 치아바타샌드위치 : 15,000원/ 아포가토 : 10,000원/ 말차라떼 : 9,000원/ 레몬차 : 9,500원/ 바닐라라떼 : 8,500원/ 카푸치노 : 8,000원/ 에스프레소 : 7,000원/ 핸드드립 과테말라 와이칸 : 9,500원/ 자몽차 : 9,500원/ 자몽에이드/레몬에이드 : 10,000원/ 자몽주스 : 10,000원/ 블루베리 요거트 스무디 : 10,000원/ 제주 위트에일병맥주 : 10,000원/ 오트밀 치아바타 빵 : 7,000원/ 야채 치아바타 샌드위치 : 15,000원/",https://ldb-phinf.pstatic.net/20220622_155/1655873249609mQ8pW_JPEG/%C7%E3%B4%CF%B9%AE%C7%CF%BF%EC%BD%BA%B8%DE%B4%BA_20220622.JPG,1223,음식점,"바다다,https://ldb-phinf.pstatic.net/20171030_187/1509364907625fme1e_JPEG/fTjMVrmcGCn5XWju3GgL-QLL.jpg,38335352","오르다카페,https://ldb-phinf.pstatic.net/20191204_241/1575438656823yPHHy_JPEG/4nnc-Lgeo8gjdBoJ08zKGvOR.jpg,1211354901","원앤온리,https://ldb-phinf.pstatic.net/20201005_225/1601865215887jYtMC_JPEG/nc1rfIzUxa7gppjd0ESG2fOx.jpg,1256246739"
1519617703,무로이,126.3367104,33.3078113,제주특별자치도 서귀포시 안덕면 동광본동로 21 카페 무로이,070-5111-9979,마치 미술관에 온듯한 느낌을주는 카페,"서귀포카페, 서귀포시카페, 제주카페, 안덕카페, 제주도카페",https://ldb-phinf.pstatic.net/20220129_123/16434411047448agiG_JPEG/KakaoTalk_20220129_161938337.jpg,"음식점,카페,디저트","매일 11:00~20:00 추석 , 설날 12:00 ~ 20:00","아메리카노 : 7,000원/ 에스프레소 : 6,000원/ 플랫화이트 : 7,500원/ 카푸치노 : 7,500원/ 카페라떼 : 7,500원/ 바닐라 빈 돌체라떼 : 7,500원/ 한아름 목장 아이스크림 : 8,000원/ 필터 커피 : 8,000원/",https://ldb-phinf.pstatic.net/20220630_13/1656553228228gVa1S_JPEG/image.jpg,353,음식점,"제주길,https://ldb-phinf.pstatic.net/20211228_34/1640697626481NDw3h_JPEG/%C4%AB%C6%E4%C1%A4%B8%E9.jpg,1163432497","콜로세움,https://ldb-phinf.pstatic.net/20210712_233/1626075067979i4zdT_JPEG/Vhn_XbtRL-C25FuvWb58uebh.jpeg.jpg,1198344114","앤트러사이트,,1240516940"
1249805999,숙성도 노형본관,126.4850078,33.4850405,제주특별자치도 제주시 원노형로 41 1층,064-711-5212,제주도내 코로나19 확산이지속됨에 따라 사회적거리두기 시행으로 운영시간을 임시로 변경하오니 이용에착오없으시길 바랍니다.안녕하세요 제주 숙성도입니다. SBS 스페셜 539회 2019 돼지의 품격에 출연한제주 숙성도!!오직 숙성도에서만 맛보실 수 있는 숙성된 난축맛돈으로 품격 있는 숙성의 맛을 느껴 보시기 바랍니다. 감사합니다.,숙성흑돼지,https://ldb-phinf.pstatic.net/20181027_50/1540620793086Xjlmm_JPEG/DHKknkQwkfax0y2xVYw9bC_2.jpeg.jpg,"한식,돼지고기구이",매일 11:30~21:00,"교차숙성흑돼지(살코기) : 20,000원/ 720숙성삼겹 : 21,000원/ 960뼈등심 : 38,000원/ 720 흑돼지 1% : 21,000원/ 갈치속젓볶음밥 : 8,000원/ 동치미열무국수 : 8,000원/ 된장술밥 : 8,000원/ 560통항정 : 21,000원/ 가자미회비빔국수 : 8,000원/ 720숙성 흑삼겹살 : 21,000원/ 720숙성뼈목살 : 37,000원/ 720이백살 : 21,000원/ 벌집양념껍데기 : 10,000원/",https://ldb-phinf.pstatic.net/20220718_7/1658149499507K5awy_PNG/1658149471414.png,2497,음식점,"숙성도 중문점,https://ldb-phinf.pstatic.net/20200416_222/1587018592964BsJy0_JPEG/lyiKlUM5YSBrWVUPDlZJkkGD.jpg,1146342571","숙성도F&B,,1711414740","천짓골식당,https://ldb-phinf.pstatic.net/20190525_71/1558767946861aM98F_JPEG/d12SCuzq14OBl9ZPWMWErYsc.jpg,11708750"
34625104,스타벅스 제주송악산점,126.290035,33.206799,제주특별자치도 서귀포시 대정읍 형제해안로 322,1522-3232,1.주차가능2.주차장위치-매장앞송악산주차장3.주차가능대수-30대이상4.주차조건-무료,"스타벅스, 아메리카노",https://ldb-phinf.pstatic.net/20190828_93/1566953601239OT9MQ_PNG/xX7Wv642gXMoTI0DAv0hRymS.png,"카페,디저트,카페",매일 09:00~17:00,"카페 아메리카노 : 4,500원/ 카페 라떼 : 5,000원/ 스타벅스 돌체 라떼 : 5,900원/ 카라멜 마키아또 : 5,900원/ 카푸치노 : 5,000원/ 카페 모카 : 5,500원/ 화이트 초콜릿 모카 : 5,900원/ 콜드 브루 : 4,900원/ 자몽 허니 블랙 티 : 5,700원/ 아이스 자몽 허니 블랙 티 : 5,700원/ 망고 바나나 블렌디드 : 6,300원/ 에스프레소 프라푸치노 : 5,500원/ 자바 칩 프라푸치노 : 6,300원/",,421,음식점,"카페담아,https://ldb-phinf.pstatic.net/20211007_161/1633584459581x9vhS_JPEG/WyC4lWSLZKbKNGXA5ALbR8uY.jpg,1307294634","스타벅스 제주협재점,https://ldb-phinf.pstatic.net/20190828_93/1566953601239OT9MQ_PNG/xX7Wv642gXMoTI0DAv0hRymS.png,1273416923","카페 애월바다,https://ldb-phinf.pstatic.net/20220709_172/1657333654968Ge76g_JPEG/EF1528AC-EF87-4153-B288-D1CA6164EB00.jpeg,1681610252"
1214681781,하라케케,126.5277074,33.2428676,제주특별자치도 서귀포시 속골로 29-10 16호,070-4548-7433,제주도 범섬이 보이는 멋진 바다뷰카페 하라케케 입니다. 저희 하라케케카페는 애견동반 불가능한 카페입니다.,"아이스아메리카노, 제주도카페, 오션뷰카페, 서귀포카페, 칵테일",https://ldb-phinf.pstatic.net/20220207_109/16442157490587O6EY_JPEG/KakaoTalk_20220204_115725526_04.jpg,"음식점,카페,디저트",매일 11:00~21:00,"말차라떼 : 8,000원/ 블루베리스무디 : 9,000원/",https://ldb-phinf.pstatic.net/20220207_273/164421602364425pIE_JPEG/KakaoTalk_20220207_115934338.jpg,204,음식점,"엘파소,https://ldb-phinf.pstatic.net/20220724_275/16586570113080EVYk_JPEG/Screenshot_20220703-112438_Instagram.jpg,1986490157","애월카페 노을리,https://ldb-phinf.pstatic.net/20220523_145/1653299737579ajNWL_JPEG/CR701829%BC%F6%C1%A4.jpg,1255816418","러디스,https://ldb-phinf.pstatic.net/20210914_252/1631612941401vThuB_JPEG/OvsG3MEU7nYQ-qR9s-nI7Nbo.JPG.jpg,1766559911"
37170797,몽상드애월,126.3091797,33.46287069,제주특별자치도 제주시 애월읍 애월북서길 56-1,010-4419-3431,제주 노을이 가장 가까이 위치에 있는 바다 앞 카페,"애월카페, 제주바다뷰, 제주카페",https://ldb-phinf.pstatic.net/20220715_276/1657871822408UthB8_JPEG/E0DD7699-1532-4621-A718-67219A87BFCD.jpeg,"카페,디저트,카페",매일 10:30~19:30 (last order 19:00까지),"라떼 : 변동가격(업주문의) 아메리카노 : 변동가격(업주문의) 카푸치노 : 변동가격(업주문의) 바닐라라떼 : 변동가격(업주문의) 카페모카 : 변동가격(업주문의) 카라멜 마끼야또 : 변동가격(업주문의) 돌코롬하크라떼 : 변동가격(업주문의) 몽상쇼콜라 : 변동가격(업주문의) 땅콩라떼 : 변동가격(업주문의) 스트로베리 라떼 : 변동가격(업주문의) 한라봉에이드 : 변동가격(업주문의) 애플망고 주스 : 변동가격(업주문의) 망고멜랑 : 변동가격(업주문의) 세레니티 : 변동가격(업주문의) 케이크 : 변동가격(업주문의), isRecommended: False, change: True}]",https://ldb-phinf.pstatic.net/20220213_6/16447286654620xvck_JPEG/1644728599783.jpg,2768,음식점,"제주감성,,1326279362","하이엔드제주,https://ldb-phinf.pstatic.net/20220712_238/1657593201116KTwpm_JPEG/S__12492803.jpg,1828477580","커브커피스토어,https://ldb-phinf.pstatic.net/20201211_145/1607659921784KVM8p_JPEG/Szid95LxBzKR0XQxmmSsj4Oe.jpeg.jpg,1756612014"
36859834,델문도,126.6686961,33.54373101,제주특별자치도 제주시 조천읍 조함해안로 519-10,064-702-0007,"제주도 함덕의 로스터리 카페 델문도입니다. 함덕서우봉해변의 에메랄드빛 바다를 품고 있어, 맛있는 음료와 함께 아름다운 풍경도 감상하실 수 있습니다. 1박2일 제주도편 촬영지로도 유명하며^-^ , 현재 WBC(World Barista Championship)의 대표 에스프레소 머신인, 빅토리아 아르두이노 VA388 Black Eagle로 맛있는 커피를 제공하고 있습니다.(특히 델문도에서 보유하고 있는 SEATTLE 버전은 세계 60여대 밖에 없는 리미티드 에디션입니다!!)","에스프레소, 동백꽃칵테일, 당근머핀, 퐁당쇼콜라, 치즈케이크",https://ldb-phinf.pstatic.net/20160826_163/1472178646647JxGxw_JPEG/176776516063874_2.jpeg,"음식점,카페,디저트",매일 07:00~00:00 LAST ORDER(23:30),"아메리카노 : 7,000원/ 아인슈페너 : 8,500원/ 콜드브루 : 8,000원/ 우도땅콩라떼 : 8,000원/ 제주쑥라떼 : 8,000원/ 한라봉에이드 : 9,000원/ 델문도 과채 100% 착즙주스 : 8,500원/ 오리지널 수제 밀크티 : 8,500원/",https://ldb-phinf.pstatic.net/20220704_94/1656896371730yMTnx_JPEG/%C7%D4%B4%F6%B8%DE%B4%BA_0627_2-02.jpg,4333,음식점,"하이엔드제주,https://ldb-phinf.pstatic.net/20220712_238/1657593201116KTwpm_JPEG/S__12492803.jpg,1828477580","에오마르,https://ldb-phinf.pstatic.net/20200619_291/1592545964751D2mJq_JPEG/QwPiTfTILWw25pE7negd1EAq.jpg,1256054205","새빌,https://ldb-phinf.pstatic.net/20200928_30/1601285098155IEO00_JPEG/iK0AHLV9Jx8WpAIBobofTUmO.jpg,1876553757"
1892828298,바다바라,126.4130032,33.2458941,제주특별자치도 서귀포시 중문관광로72번길 29-51,070-7776-8884,BADABARA (바다바라) Bakery Coffee 중문해수욕장이 바라다보이는 압도적 오션파노라마뷰 20년경력의 제빵사가 당일 만드는 50여종류의 베이커리류힐링이 필요한 당신. 지금 떠나세요. 바다바라로!,"오션뷰, 베이커리, 카페, 와인바, 애견",https://ldb-phinf.pstatic.net/20220405_130/1649170529389DpLvk_PNG/%B0%A3%C6%C7.png,"음식점,카페,디저트",매일 10:00~18:40 날씨따라 변동발생,"커피 : 변동가격(업주문의) 한라봉/망고/자몽/청귤 에이드 : 변동가격(업주문의) 생과일을 갈아넣은 수박쥬스 : 변동가격(업주문의) 맥주 : 변동가격(업주문의) 와인 : 변동가격(업주문의) 블루베리요거트스무디 : 변동가격(업주문의) 망고선셋스무디 : 변동가격(업주문의) 생크림아인슈패너 : 변동가격(업주문의) 딸기요거트스무디 : 변동가격(업주문의) 크로플 : 변동가격(업주문의) 라오겐 : 변동가격(업주문의) 백록담말차라떼 : 변동가격(업주문의) 생크림단팥빵 : 변동가격(업주문의) 타르트 : 변동가격(업주문의) 쇼콜라 : 변동가격(업주문의) 그외 20여가지 베이커리 : 변동가격(업주문의) 메뉴변동있음 : 변동가격(업주문의), isRecommended: False, change: True}]",https://ldb-phinf.pstatic.net/20220711_122/1657534491254w4klS_JPEG/m1.jpg,457,음식점,"델문도,https://ldb-phinf.pstatic.net/20160826_163/1472178646647JxGxw_JPEG/176776516063874_2.jpeg,36859834","에오마르,https://ldb-phinf.pstatic.net/20200619_291/1592545964751D2mJq_JPEG/QwPiTfTILWw25pE7negd1EAq.jpg,1256054205","그리울땐제주,https://ldb-phinf.pstatic.net/20190104_108/15465701922308UUBx_JPEG/8LwEl1sq3Tj5W4mfUnpRf-uN.jpg,881739252"
36823910,협재수우동 협재점,126.2424392,33.39664441,제주특별자치도 제주시 한림읍 협재1길 11,064-796-5830,"정통 일식우동, 돈가스,튀김","일식수타우동, 우동, 돈가스, 튀김, 자작냉우동",https://ldb-phinf.pstatic.net/20200527_75/1590575072929rsLmq_JPEG/hVmj0erWahRIZ7H4JjO_F4Eg.jpg,"일식,일식당",매일 10:30~17:00 매주 화요일 휴무,"수우동 : 9,000원/ 유부우동 : 10,000원/ 자작냉우동 : 12,000원/ 비빔냉우동 : 12,000원/ 핑거돈가스정식 : 15,000원/ 둥글넙적어묵우동 : 10,000원/ 돈가스단품 : 8,000원/ 모듬튀김 : 8,000원/ 고로케 : 5,000원/",https://ldb-phinf.pstatic.net/20220707_99/1657141169623jRD2X_JPEG/90825C08-7AC7-4BA1-B56A-B2A99AA54C69.jpeg,2199,음식점,"온오프,https://ldb-phinf.pstatic.net/20200520_39/1589975249608C8cGp_JPEG/8wyPgYMq1yC_pqJ0Eaasd-Rw.jpg,1894902699","513텐동,https://ldb-phinf.pstatic.net/20220523_161/16532799780405ukNc_JPEG/K_tak_3842.jpg,1466059040","심바카레,https://ldb-phinf.pstatic.net/20170525_92/1495690416101b1HC3_JPEG/186474565579077_0.jpeg,878974631"
11595461,순옥이네명가,126.465029,33.50546109,제주특별자치도 제주시 도공로 8,064-743-4813,"제주 여름밤의 명소로 잘 알려진 도두동에 전복요리집입니다. 물질만 벌써 40여년. 직접 따온 전복,성게,오분작 등의 신선하고 믿을 수 있는 자연산으로 요리한 이 곳 순옥이네 명가에 오시면 이름을 걸고 대접하는 만큼 정성을 다한 요리를 맛보실 수 있습니다. 언제오셔도 변함없는 맛과 넉넉한 인심으로 즐거운 시간을 가지실 수 있으며 바로 옆 순옥이네 해산물에서는 싱싱함이 넘쳐흐르는 제주 자연산 해물을 저렴한 가격에 구입하실 수도 있습니다. 항상 밝은 모습으로 오시는 모든 분들께 좋은 음식과 기분좋은 만남을 전해드리고자 노력하고 있는 이 곳 순옥이네에서 제주 바다의 깊은 맛을 맛보시길 바랍니다. 감사합니다.","전복물회, 물회, 성게미역국, 해물뚝배기",https://ldb-phinf.pstatic.net/20190112_282/1547276845033b2zvo_JPEG/f7vQqjC1DWQleghLQuJJZGy9.jpeg.jpg,"한식,전복요리",매일 09:00~21:00 브레이크타임 15:30~17:00. 마지막주문 20:30 / 화요일 휴무 둘째주. 넷째주 화요일 휴무,"소라 : 20,000원/ 성게 : 30,000원/ 한치물회 : 12,000원/ 순옥이네물회 : 16,000원/ 전복물회 : 16,000원/ 전복뚝배기 : 16,000원/ 전복(자연산) : 변동가격(업주문의) 전복(1인) : 40,000원/ 모듬해산물 : 50,000원/ 전복찜 대 : 50,000원/ 전복회 대 : 50,000원/ 고등어구이 : 10,000원/ 전복죽 : 13,000원/ 돌멍게 : 20,000원/ 해삼 : 20,000원/ 성게미역국 : 11,000원/ 옥돔구이 : 20,000원/ 뿔소라꼬치 : 10,000원/ 전복장 : 25,000원/",https://ldb-phinf.pstatic.net/20190715_52/1563177976446wAMOW_JPEG/UAaWA6LO0R2WmrcLHDqUEtic.jpg,2301,음식점,"물항식당 탑동점,https://ldb-phinf.pstatic.net/20150831_276/1441026276575h67ip_JPEG/11712303_0.jpg,11712303","네거리식당,https://ldb-phinf.pstatic.net/20210722_123/1626938269126MbCXd_PNG/vp5kfdtUXP0sm7fR8MxoO9P4.png,19873758","낙지네,https://ldb-phinf.pstatic.net/20180104_12/1515030194682FL3y0_JPEG/pg80Vsjwm29B1JAwyeyxgo15.jpg,37897669"
19872990,이춘옥원조고등어쌈밥,126.4186804,33.48898605,제주특별자치도 제주시 애월읍 일주서로 7213,064-799-9914,당신의 의미있는 시간을 이곳에서 사용하기로 결정한 선택에 깊이 감사드립니다 완벽한 시간으로 기억되도록 맛있는 음식과 미소로 보답하겠습니다 항상 최선을 다해 노력하겠습니다 감사합니다,"제주 애월 고등어쌈밥, 제주 이호테우해변 고등어쌈밥, 제주 공창근처 갈치조림, 제주 공항근처 통갈치구이, 제주 애월 통갈치",https://ldb-phinf.pstatic.net/20190620_278/15610040523553bL8W_JPEG/ORwGoQRCKhvBm_qU_fmcAXG_.JPG.jpg,"한식,쌈밥",매일 09:30~20:30 주문마감 20:00 / 브레이크타임 16:00~17:00 수요일 휴무,"고등어 묵은지찜 : 36,000원/ 은갈치조림 2인 : 70,000원/ 통갈치구이 大(2인) : 80,000원/ 전복뚝배기 1인 : 15,000원/ 옥돔구이 2인 : 34,000원/ 전복죽 1인 : 15,000원/ 수제왕돈가스 1인 : 15,000원/ 고등어구이 2인 : 20,000원/",https://ldb-phinf.pstatic.net/20220317_189/16475166645963AvQm_JPEG/1647516614884.jpg,3964,음식점,"서귀포흑돼지명가,https://ldb-phinf.pstatic.net/20171107_57/1510036859126ajk0N_JPEG/qLgijyZB4XU7wWRjDwKXMiRc.jpg,13533390","어진이네 횟집,https://ldb-phinf.pstatic.net/20190829_43/1567015313190wlLaE_JPEG/bN4Cx4G0tUxtk5LQIa3ClNL4.jpg,1931182602","면도롱,https://ldb-phinf.pstatic.net/20210618_170/1623984866957637JH_JPEG/Jy56Zmoyx2_Vlgln3e5rKmZ2.jpeg.jpg,1841608162"
1374828905,제주광해 애월,126.3904154,33.4877456,제주특별자치도 제주시 애월읍 애월해안로 867 2층,064-713-4789,항상 신선한 재료와 정성을 다하는 제주도 갈치조림 맛집 제주광해애월본점입니다.,"제주갈치조림, 제주애월갈치조림, 제주도갈치조림, 제주시갈치조림, 제주공항근처갈치조림",https://ldb-phinf.pstatic.net/20180706_269/15308603890736BOXy_JPEG/LjaxbO_L5Cq96ny-ey56XVEw.jpg,"한식,향토음식",매일 10:00~21:00,"갈치조림 : 41,000~79,000원/ 고등어조림 : 29,000~59,000원/ 전복뚝배기 : 16,000원/ 해물뚝배기 : 11,000원/ 성게미역국 : 12,000원/ 갈치구이 SET : 69,000원/ 광해모둠大 : 165,000원/ 광해모둠小 : 100,000원/ 항공모함 통갈치조림 대 : 169,000원/ 항공모함 통갈치조림 소 : 119,000원/",https://ldb-phinf.pstatic.net/20211014_288/1634177192034HVAks_JPEG/Gac7O-hF_xy8O70WNId6sNwQ.jpeg.jpg,3448,음식점,"제주공항그때그집,https://ldb-phinf.pstatic.net/20220619_150/1655572399720Va3Th_JPEG/284607972_404749191548647_7902242597222940568_n.jpg,1165012902","풍차와 전복,https://ldb-phinf.pstatic.net/20220315_73/1647338509667FipSv_JPEG/IMG_0742.jpg,43421373","범선집밥,,961308947"
31204698,곰막식당,126.7206057,33.55687,제주특별자치도 제주시 구좌읍 구좌해안로 64,064-727-5111,제주 구좌읍 동복리에 위치한 곰막. 성게국수와 회국수 제철 한치회를 착한 가격으로 맛볼 수 있는 맛집 입니다.식당 한켠에는 대형 수족관이 있어서 아이들과 함께 둘러보시는것도 좋습니다. :),"제주도, 한치회, 성게국수, 회덮밥, 회국수",https://ldb-phinf.pstatic.net/20200409_219/1586430081464lGAOa_JPEG/_-TMWPnDmTfkGELi6o7rIpDz.jpg,"음식점,한식","매일 09:30~21:00 마지막 주문 20시, 식사 가능 시간 21까지, 매월 첫째주,셋째주 화요일 휴무","회국수 : 11,000원/ 고등어회 : 38,000원/ 전복회 : 10,000원/ 다금바리 1kg(자연) : 110,000원/ 성게국수 : 12,000원/ 회덮밥 : 12,000원/ 고등어구이 : 13,000원/ 활우럭탕 : 15,000원/ 활전복죽 : 15,000원/ 대가리구이 : 15,000원/ 가마솥밥 : 3,000원/ 산낙지 : 15,000원/ 활한치국수 : 15,000원/ 물회 : 18,000원/ 넙치/광어 : 35,000원/ 참돔 : 48,000원/ 잿방어 : 30,000원/ 멍게 : 10,000원/ 다금바리 1kg(양식)) : 70,000원/ 활한치회 : 25,000원/ 밀치회(1~2인분) : 35,000원/ 밀치회(3~4인분) : 58,000원/ 활한치덮밥 : 18,000원/ 뿔소라숙회 : 20,000원/ 도다리(3~4인분) : 65,000원/ 세트메뉴 : 48,000원/",https://ldb-phinf.pstatic.net/20210316_6/1615875130529yILcv_JPEG/4mCETNG0pL5t7-tNPJBc7KBO.jpg,2079,음식점,"법환포구식당,,1184740860","해녀촌,https://ldb-phinf.pstatic.net/20151104_165/1446624563573euQMC_JPEG/167054573942105_0.jpg,12886879","태흥횟집,https://ldb-phinf.pstatic.net/20180219_227/15190060496847pcgM_PNG/VXsMDfSEhmKBWtYqPkR1fMdn.png,16944440"
11727502,삼대국수회관 본점,126.530101,33.5068841,제주특별자치도 제주시 삼성로 41,064-759-6645,"<제주삼대국수회관은 직영점이 없습니다>제주도오면 꼭 한 번은 반드시 들러야 하는 리얼 맛집, 삼대국수회관입 본점입니다. 매일 24시간 질좋은 제주청정돈사골로 육수를 우려내어 깊고 진하면서 잡내없는 육수는 기본, 매일 오픈과 동시에 2시간마다 삶는 제주청정돈육으로 싱싱한 돼지고기를 사용합니다. 한 번 맛보면 재방문율 100%! 제주도에 오셔서 고기국수의 매력에 빠져보세요!","제주도고기국수, 제주시고기국수, 제주삼대국수, 제주도돔베고기, 제주고기국수",https://ldb-phinf.pstatic.net/20210217_17/1613542785488EKVD6_JPEG/HC_AAmdJJRn7TBUYpJzt7Tbs.jpg,"한식,국수",매일 08:30~02:00 연중무휴,"고기국수 : 8,500원/ 비빔국수 : 8,500원/ 돼지국밥 : 8,500원/ 멸치국수 : 7,000원/ 멸·고기국수 : 8,500원/ 도가니스지국수 : 8,500원/ 열무국수(계절메뉴) : 8,500원/ 콩국수(계절메뉴) : 8,500원/ 돔베고기 세트 : 31,000원/ 물만두 세트 : 24,000원/ 도가니스지수육 : 22,000원/ 아강발 : 18,000원/ 돔베고기 (대) : 29,000원/ 물만두 (대) : 13,000원/ 돔베고기 중 : 15,000원/ 물만두 중 : 8,000원/",https://ldb-phinf.pstatic.net/20220531_6/1653965473162N1A0L_JPEG/%BB%EF%B4%EB%B1%B9%BC%F6%B8%DE%B4%BA.jpg,1863,음식점,"대광식당,https://ldb-phinf.pstatic.net/20210403_173/1617425189038lG8Hi_JPEG/f4Hb5xDfcTKqdiCiY3xdldih.jpeg.jpg,16717539","청수냉면불고기,https://ldb-phinf.pstatic.net/20210105_166/1609828297330wxYjJ_JPEG/F8LrACMQh2WdYqv-bG9s3HaG.jpg,1516960768","자매국수,https://ldb-phinf.pstatic.net/20220531_107/1654003363293wQ9Ky_PNG/%C0%DA%B8%C5%B1%B9%BC%F6_%BF%B5%BE%F7%BD%C3%B0%A3.png,37060300"
1256246739,원앤온리,126.319238,33.2392344,제주특별자치도 서귀포시 안덕면 산방로 141,064-794-0117,전 세계 단 한곳뿐인 뷰와 분위기를 품다' 제주에서 가장 길고 고요한 황우치해변을 홀로 품고 명승 산방산을 지붕삼은 유일한 곳 명실상부 독보적인 제주 여행 필수코스로 자리매김한 원앤온리에서 가장 특별한 여행을 완성해주세요!,"제주도카페, 서귀포카페, 제주오션뷰카페, 제주브런치카페, 제주디저트카페",https://ldb-phinf.pstatic.net/20201005_225/1601865215887jYtMC_JPEG/nc1rfIzUxa7gppjd0ESG2fOx.jpg,"카페,디저트,카페",매일 09:00~20:00 Last Order 19:30연중무휴,"산방산 케이크 : 12,000원/ 바나나 크럼블 : 12,000원/ 원/앤온리 브런치 : 18,000원/ 에그 베네딕트 : 18,000원/ 아보카도샌드위치 : 16,000원/ 오리엔탈 비프 샐러드 : 18,000원/ 수제리코타치즈샐러드 : 18,000원/ 라구 파스타 : 16,000원/ 비스크 로제파스타 : 18,000원/ 통살치킨버거 : 16,000원/ 치킨 파르마 : 16,000원/ 순살치킨&감자튀김 : 22,000원/ 아메리카노 : 7,000원/ 카페라떼 : 8,000원/",https://ldb-phinf.pstatic.net/20220525_116/1653457499969pSa90_PNG/%B4%EB%C1%F6_1.png,4545,음식점,"오르다카페,https://ldb-phinf.pstatic.net/20191204_241/1575438656823yPHHy_JPEG/4nnc-Lgeo8gjdBoJ08zKGvOR.jpg,1211354901","허니문하우스,https://ldb-phinf.pstatic.net/20181122_234/1542871801692fHwzt_JPEG/OncSnts0wPCfidZ8SZ5EhsoZ.JPG.jpg,1649804520","휴일로,https://ldb-phinf.pstatic.net/20220517_287/1652799458094oVnsI_JPEG/%C8%DE%C0%CF%B7%CE_%285%29.jpg,1277648050"
