original_id,review_id,rating,body,visited,votedKeywords
13491591,603b9b0dd83316006df3fe7a,5.0,"동백꽃이 예쁘게 피었다. 
12지신 돌상과 엄청 큰 부처상이 있고 복을 기원하는 장소가 몇몇군데 보였다.
꽤 높이 올라갔다. 매우 높음. 개인적으로 다른 돌상들보다도 높이 올라가서 본 용머리해안과 그 주변으로 유채꽃밭이 예뻤다.",21.2.28.일,
13491591,6023b0ef8caca900618fae2f,5.0,계단많지만 힘들지않아요,21.2.10.수,
13491591,6023351f4cef20006198a00d,4.0,"보문사는 무료관람 가능하고, 산방산 등산은 2021년은 금지더라고요. 산방굴사까지 올라가는 계단이 조금 힘들기는 하지만 15분 정도로 짧으니 추천합니다. 위에서 내려다보는 뷰가 멋있어요. 산방굴사에 담겨진 산방덕이 사연까지도 알고 오시면 금상첨화입니다. ㅎㅎ",21.2.9.화,
13491591,602140b28caca900618f8b37,4.0,가볍게 올라가기 좋아요~ 자연굴이 있은데 신기해요. 굴에서 떨어지는? 물이 있는데 코로나인데도 그 물을 같은 컵?으로 먹는다는게 이해는 안되네요.,21.2.6.토,
13491591,62d9db32f6d8b9d483fd089a,,주차장 무료와 유료가있어요 잘확인하고 들어가시길....,7.22.금,
13491591,62dbf8da12fefac9ba62efae,,산방산은 사랑입니다 ,7.21.목,
13491591,62c51cc9f2023f4760cdd4a5,,좋아요,7.6.수,
13044022,62e67580925adc7da0f0b288,,사람이 너무많고 물은 안좋지만 가격대비니까요 좋아요,7.31.일,{'규모가 커요': True}
13044022,62e3dcdce1374997880b5a8f,,잘 놀다갑니다 야외가 좋아요 5천원이 아깝지 않아요,7.29.금,{'탕 종류가 다양해요': True}
13044022,62e72603925adc7da0f0b7d4,,판매금은 온천이용료이고 노천탕은 추가비용 있어요 탕은 좋아요,7.28.목,"{'탕 종류가 다양해요': True, '규모가 커요': True, '시설이 깔끔해요': True, '수질 관리가 잘돼요': True}"
13044022,62e52045b96b274c0ebefda6,,제주도 여행갈때 마다 꼭 들리는곳 입니다. 가족들과 함께 방문하기 좋아요. 탄산온천은 흔하지 않기에 제주 여행에서 여독을 푸는데 추천 드립니다.,7.27.수,"{'수질 관리가 잘돼요': True, '시설이 깔끔해요': True, '친절해요': True, '주차하기 편해요': True, '아이와 가기 좋아요': True}"
13044022,62dcaacffb2fc3006101c8fc,,"온천 굿!
내몸이 탄산음료 되는 느낌.",7.24.일,"{'수질 관리가 잘돼요': True, '친절해요': True, '주차하기 편해요': True, '인테리어가 멋져요': True, '뷰가 좋아요': True}"
13044022,62dbfc038471a902c9a0198c,,"산방산 앞에 있는 탄산온천이에요.
물이 정말 탄산이라 좋네요
혈액순환과 각종 염증에 좋다는데
진짜 피로가 싹!! 가신 거 같아요~
담에 또 가려구요",7.23.토,"{'탕 종류가 다양해요': True, '시설이 깔끔해요': True, '수질 관리가 잘돼요': True, '주차하기 편해요': True, '가격이 합리적이에요': True}"
13044022,62db4cb48471a902c9a00809,,온천은 좋아요~ 시설에 비해서 가격은 살짝 비싼편  탄산온천은 살짝 차가운 물이더라구요..머리 말릴 때  너무 불편했어요.. 전기 쓰는데도 따로 없고..,7.23.토,"{'탕 종류가 다양해요': True, '주차하기 편해요': True}"
13044022,62dd606ee1374997880afb62,,"탄산온천 후 노천온천에서 여유  즐기다 가요.
직원분들 친절하시고 수건도 넉넉히 주셰서 좋았어요.특히 급속충전기가 설치되어 있던점 센스 굿~  무료라 더 굿굿",7.20.수,"{'시설이 깔끔해요': True, '가격이 합리적이에요': True, '뷰가 좋아요': True}"
13044022,62d69c5db96b274c0ebe29c5,,"꼭 가세요!!
아이랑 같이 가면 노천탕은 필수
",7.19.화,"{'편의시설이 잘 되어있어요': True, '수질 관리가 잘돼요': True, '시설이 깔끔해요': True, '탕 종류가 다양해요': True, '친절해요': True}"
13044022,62d7d24de1374997880aaacc,,"왜 갔을까 후회돼요.
일단 말만 온천이고 규모 작은 관리 안되는 더러운 수영장이에요.
노천탕 금지팻말에 분명  물놀이 금지, 다이빙 금지 등 적혀있는데 관리자가 없어서 그런가 수심도 무릎까진데 애들은 튜브끼고 다이빙하고 난리났네요. 거기다 수질관리가 전혀 안되는지 삼십분정도 이용하고서 씻고 나오니 슬금슬금 간지러워지더라구요.
그러더니 사진처럼 발진올라오고 있습니다. 저 뿐만 아니라 일행또한 두드러기처럼 올라오고있네요.
관리자를 두던지 온천이란 말은 떼던지 해야될듯해요.
",7.18.월,
13044022,62d5365a8471a902c99fbc2e,,"온천도 다른 시설도 다 잘 되어있습니다. 다만, 조용한 분위기에서 온천을 즐기길 원하는 분들에게는 비추천합니다.",7.18.월,"{'편의시설이 잘 되어있어요': True, '가격이 합리적이에요': True, '아이와 가기 좋아요': True, '뷰가 좋아요': True}"
13044022,62d40b1af39f13b05ea495b1,,,7.17.일,"{'규모가 커요': True, '시설이 깔끔해요': True, '친절해요': True, '주차하기 편해요': True}"
13044022,62d5ff07b4476932ff333842,,"비가 올때의 노천탕이 좀 더 매력있긴 하지만
맑은 날씨의 노천탕은 수영장같아서 또 재밌었어요",7.17.일,"{'수질 관리가 잘돼요': True, '편의시설이 잘 되어있어요': True, '주차하기 편해요': True, '뷰가 좋아요': True}"
13044022,62d5660bed47088bc54162b2,,"산방산 앞에 있어서 공기도 좋고
탄산온천 물이 너무 좋아요
후끈 거리는 신비한 물입니다",7.17.일,"{'편의시설이 잘 되어있어요': True, '시설이 깔끔해요': True, '규모가 커요': True, '가격이 합리적이에요': True, '주차하기 편해요': True}"
13044022,62d4d85f925adc7da0efaed1,,비가오는바람에 급히 예약해서 갔는데 너무 좋앗어요 ㅡ 예전에 5년전쯤 갔을땐 그냥 목욕탕 느낌정도엿는데 이번엔 시설이 더 좋아져잇어서 좋앗고 유치원생 아이가잇었는데 놀기에 좋앗습니다. 제주에서 놀려면 입장료도 만만치 않은데 가격도 합리적이라 생각들어요 ,7.15.금,"{'가격이 합리적이에요': True, '주차하기 편해요': True, '조용히 쉬기 좋아요': True, '아이와 가기 좋아요': True, '뷰가 좋아요': True}"
13044022,62d0f0788301b474eb27e2f4,,아이들 놀기 너무좋네요. 비오는날은. 온천~~^^,7.15.금,"{'주차하기 편해요': True, '친절해요': True}"
13044022,62cf7004152171d8d7eb7236,,"매점 가격이 비싸긴하지만
탄산탕과 노천탕에 너무 만족했어요~
",7.14.목,"{'규모가 커요': True, '시설이 깔끔해요': True, '편의시설이 잘 되어있어요': True, '주차하기 편해요': True}"
13044022,62d3f6f6925adc7da0efa536,,여름에 가는 것도 너무 좋았습니다 피로가 싹 풀렸어요,7.14.목,"{'탕 종류가 다양해요': True, '시설이 깔끔해요': True, '수질 관리가 잘돼요': True, '친절해요': True}"
13044022,62de93b6e1374997880b0ed7,,개인 프라이빗 수영장 같이 장소가 좀 협소 해요.. 가장 큰 문제는 모기가 엄청나게 많아서 물 밖에서 잠깐만 쉬어도 여기저기 물어 뜯겨요..,7.13.수,{'뷰가 좋아요': True}
13044022,62cd77f99fe301c7fc03a4f7,,쿠팡에서 구매한 티켓인데 ㅋ 저렴한줄 알았는데 알고보니 야외노천탕은 별도 였어요 이럴줄 알았으면 도민할인이나 쿠팡할인이나 별차이 없는거 같아요 ㅎ 다음엔 쿠팡 할인티켓 구매 안하고 도민할인 적용할게요 ㅋ 그래도 비안와서 나름 힐링하고 갑니다 ㅎㅎㅎ 좋네요 ,7.12.화,"{'수질 관리가 잘돼요': True, '시설이 깔끔해요': True, '탕 종류가 다양해요': True, '주차하기 편해요': True, '조용히 쉬기 좋아요': True}"
13044022,62e749338301b474eb29286b,,"직원분이 요청사항 잘 이해못하고
본인 말만하기 바쁘심",8.1.월,
13044022,62e66a8f8fc302fbfba29368,,좋아용,7.31.일,
13044022,62e71975e1374997880b8814,,"나쁘다는 평은 잘 안쓰는 편인데 안쓸수가 없어요
태풍으로 비바람에 갈데가 없으니 어제 사람이 몰리고 몰려셔 그렇게 많은 적은 처음이었습니다
가보신분은 아시겠지만 노천 분위기는 늘 자유로운편인데 진짜 사람이 많은데다 성수기에 대가족을 비롯한 단체 여행객이 많아 그처럼 시끄러운적도 처음이었네요
진짜 비현실적으로 시끄럽고 더러웠어요
태풍오고 비오고 사람 많을것같다면 노천은 앞으로 절대 안가요 ㅠㅠ
산방산 탄산온천 자체는 너무 좋아하는 장소입니다",7.31.일,
1539131369,5ed1e27d6fec5b0010f1cdf4,5.0,근처 카페 아늑하고 좋네요,20.5.30.토,
1539131369,5c852c77c0e21b9fd6921fdd,5.0,굿,19.3.11.월,
17085066,62a929cec84f8324bf60cc77,,좋아요 ,6.15.수,
1071488603,62d9634ee2232fa7970e6b9a,,굿,7.21.목,
1071488603,62d56e86fa2c73918ba977c8,,굿,7.18.월,
36797503,62e1e2fd8301b474eb28d2ec,,"돔 형태의 글램핑은 처음인데 방이 깨끗합니다

방에서 바라본 뷰도 해외에 온 것처럼 신선하네요

각 방마다 주방과 욕실이 있는게 제일 좋았어요

초원 위 의자에서 사진 찍는 것도 좋았습니다",7.25.월,"{'사진이 잘 나와요': True, '조용히 쉬기 좋아요': True, '바비큐 해먹기 좋아요 ': True, '물놀이하기 좋아요': True, '깨끗해요': True}"
36797503,62d62a2a8471a902c99fc577,,아이들 뛰어놀기 좋고 친절해요 ,7.16.토,"{'화장실이 잘 되어있어요': True, '친절해요': True, '뷰가 좋아요': True}"
36797503,62c9139f8471a902c99f0b3a,,"뷰 시설도 좋았어요
넓은 잔디밭과 수영장까지 아이들이 놀기 참 좋았어요
글램핑에 불편함은 살짝있지만 그 어느 글램핑보다 시설이 편했어요
살짝 아쉬운 점은 산속이라 그런지 글램핑안으로 개미가 들어와서 개미랑 같이 잤네요ㅋㅋ
전 예민한스타일이 아니라 그냥 지냈는데
혹시 개미에 민감하시다면 방문전 문의해보시고 오시길 추천드립니다
개미 빼고는 ☆☆☆☆☆개입니다
",7.6.수,"{'화장실이 잘 되어있어요': True, '깨끗해요': True, '냉난방이 잘돼요': True, '뷰가 좋아요': True, '인테리어가 멋져요': True}"
36797503,62c182068471a902c99ea82d,,"3세 아이가 엄청 좋아했습니다~
이글루라며...^^;
화장실과 주방에 붙어있어서 다른 글램핑 보다는 편했는데 산이다보니~
2박하는데 주방에 1~3마리정도 곤충이 나타나기는 합니다.
너무 놀라지는 마세요~
돔 안에서는 중앙에 모여 있으면 소리가 좀 울려서 적응이 필요합니다~",6.21.화,"{'깨끗해요': True, '냉난방이 잘돼요': True, '친절해요': True, '뷰가 좋아요': True, '인테리어가 멋져요': True}"
36797503,6276300c8301b474eb22ebf5,,"어린이날 방문했는데 숲이라 숙소가 눅눅할줄 알았는데 뽀송뽀송해서 넘 좋았어요~ 
문바로 앞에서 바베큐 해먹을 수 있어서 아이들은 방에서 놀고 어른들은 바로 문앞에서 고기 구워 먹을 수 있어서 좋았어요
고기 굽는법 가르쳐주셔서 아주 맛있게 잘 구워먹었습니다
도민이고 담날 출근해야해서 잠은 안자고 밤 10시쯤 나왔는데 담날까지 쉬느날이었으면 숙소에서 꿀잠 잘 수 있을 것 같아요 다음에 한번 더 방문하고 싶어요",5.5.목,"{'화장실이 잘 되어있어요': True, '냉난방이 잘돼요': True, '침구가 좋아요': True, '깨끗해요': True, '친절해요': True}"
36797503,6276178d476215ea24b0345e,,"최고의 글램핑👍

백프로 다음에 또 갈 거고요. 사장님 친절 하시고 호텔 못지 않게 화장실이며 방이며. 다 넘 누무 좋았어요. 아이들도 최고의 어린이날 을 보내서 좋아해요. 💖
정말. 편하게 잘 있다 왔어요",5.5.목,"{'화장실이 잘 되어있어요': True, '깨끗해요': True, '사진이 잘 나와요': True, '뷰가 좋아요': True, '바비큐 해먹기 좋아요 ': True}"
36797503,625e66b8e137499788040648,,"아담하니 좋아요
방은 전기 판넬이라 저희가 갔을땐 추웠어요
화장실도 방과 분리되어서 추웠어요 ㅠ
글램핑특성상 어쩔수 없는부분이겠죠???
주위에 편백나무길과 오름이 있어서 산책하긴 좋았어요^^",4.14.목,"{'친절해요': True, '바비큐 해먹기 좋아요 ': True, '주차하기 편해요': True}"
36797503,6253b3d127064367b69461bf,,"바베큐모임을 가장 만족하게 누릴 수 있는 최고 최적의 장소!  일행 모두 오랜만에 느껴보는 불멍의 시간!
장작불 이용이 편리해서 너무 감사했어요~^^",4.9.토,"{'바비큐 해먹기 좋아요 ': True, '친절해요': True, '깨끗해요': True}"
36797503,61764b687355ebcabbd12576,4.0,"우선 분위기나 사장님 직원분 너무 좋았어요 
근데 새벽2시까지 시끄럽게 야외에서 떠드는데 관리를 안하더군요,,,,물론 그분들이 매너없는 행동을 했지만 잠을 아예 못자다싶이해서 그런부분은 좀 그렇네요 애초에 체크인 할때 밤에 소음은 자제해달라고 말하면 좋을것같네요",21.10.23.토,"{'주차하기 편해요': True, '바비큐 해먹기 좋아요 ': True, '취사시설이 잘 되어있어요': True, '뷰가 좋아요': True}"
36797503,615a376355b72b285dc528ae,5.0,"2인 바비큐 주문해서 맛있게 먹었구요, 방은 넓고 나무냄새가 나고 깨끗했습니다",21.10.1.금,"{'방음이 잘돼요': True, '친절해요': True, '취사시설이 잘 되어있어요': True, '바비큐 해먹기 좋아요 ': True, '주차하기 편해요': True}"
36797503,613ac9e3defeb4206212cd44,5.0,잘 쉬다 갑니다 ㅎㅎ,21.9.7.화,"{'냉난방이 잘돼요': True, '깨끗해요': True, '침구가 좋아요': True, '바비큐 해먹기 좋아요 ': True, '친절해요': True}"
36797503,60b45cbd2a9b11d2f9ab710e,5.0,"생각보다 넓고 시원한 뷰에 글램핑텐트 안에 화장실 싱크대까지 다 갖춰져있어서 편했어요. 
즐겁게 여행하고 왔습니다. 
다만, 실내 구석구석은 좀 보수가 필요해 보이는 부분이 많았습니다. ",21.5.29.토,
36797503,60781a89104315ddff317f9b,3.5,깔끔떠는 아이들이라 침구 더럽다고 안 들어간다고 해서 침대 끝에만 겨우 걸터 앉고 밖에서만 놀았네요~ 밖은 너무 좋은데 글램핑 안이...ㅜㅜ 침구가 락스 자국인지 얼룩이 침구 사방으로 진짜 너무 더러워요ㅜㅜ 침구 바꾸셔야 할듯해요~ 리뷰 잘 안쓰는데 써야할것 같아서 적어요~ ㅜㅜ ,21.4.13.화,
36797503,603b31027c66c8007121175c,4.0,,21.2.28.일,
36797503,604862f22d5b82c773a8db6d,4.5,비가 오는 날이라 좀 춥기는 했는데 침대는따뜻하고 뜨거운 물로 잘 나와서 만족,21.2.27.토,
36797503,5fa349e9d697bd9e4903e7e9,5.0,"어른5 아이3. 가족 여덟명이 독채에서 쾌적하게 4박 하고 왔습니다. 숙소에 엄청 큰 잔디밭이 있어서 아이들이랑 공놀이도 하고, 기가막힌 편백나무 산책로가 있어서 유명 숲길 걷듯 자연을 만끽했어요. 수건도 침구도  냄새없이 보송했고, 문고리나 창문쪽에 미흡한 점이 좀 있었지만 곧 보완하실 것 같아요. 화장실도 두 개라 인원이 좀 있는 경우 추천합니다^^",20.10.31.토,
36797503,5f98c353f6def291a47cd176,5.0,아주좋습니다,20.10.25.일,
36797503,5f8857dbf64a8d77a3b35399,4.5,제주도에서 글램핑은 처음이였는데 너무 좋았어요. 아이들이 뛰어놀기 좋을만큼 잔디밭이 넓고 아침일찍 오름도 있어서 올라갔다왔어요~ 사장님께서 너무 친절하셔서 더 좋았구여~~ 아이들이 담에 또 가자고 난리네요,20.10.10.토,
36797503,5f79ce7de0c049074a377d77,5.0,"객실도 넓직하고 모기도 없었어요~
수건이나 침구도 깔끔하고 사장님이 친절하셨어요",20.10.2.금,
36797503,5f2a8ef39fb201b70700feaa,5.0,"사장님이 너무너무 친절하시고 방도 넓고 깔끔하고 아주 마음에 쏙 들었습니다. 부모님 모시고 갔는데 다음에도 여기 오자고 하시네요. 시내랑은 거리가 있는데 조용한 곳이나 자연 좋아하시는 분들은 너무 좋을 것 같아요. 대신 공항에서도 가깝고, 사려니 숲길이랑도 가까워요. 에코 테마 파크랑 돌 문화 공원도 있구요. 펜션에 전기충전소가 있어서 전기차 빌리시는 분들은 좋을 것 같아요. 직접 만드신 녹차 아이스크림이랑 바베큐도 맛있었어요. 바로 옆에 편의점이 있어서 장 볼 일 없었네요. 근처에 서프라이즈 테마 파크도 볼 거 많아서 시간 나면 꼭 한번 가보세요. 편백 숲 산책로도 조용하고 너무 좋아요. 산 밑이라서 벌레 싫어하시는 분들은 당연히 감안 하셔야합니다 ~",20.8.1.토,
36797503,62e3e38de1374997880b5ae6,,"아이들 놀기 좋은 곳이에요..
3시간동안 물안에서 놀던 아이들.. 
물놀이 끝나니 잔디밭에서 축구 하며 시간 가는줄
모르게 즐겼습니다. 독채 방도 넓고 화장실도 두개고 
바베큐장도 굿~!! 편하게 잘 쉬다 왔습니다.
사장님 정말 정말 친절하세요~^^ ",7.27.수,
36797503,62e3d510e1374997880b59f6,,다음에 또 방문하고싶어요! 조용하고 좋아요,7.25.월,
36797503,62e1e2fd8301b474eb28d2ec,,"돔 형태의 글램핑은 처음인데 방이 깨끗합니다

방에서 바라본 뷰도 해외에 온 것처럼 신선하네요

각 방마다 주방과 욕실이 있는게 제일 좋았어요

초원 위 의자에서 사진 찍는 것도 좋았습니다",7.25.월,
36771178,62c3f91dd8362e51c3fa004f,,제주 와서 요가를 배워보는게 꿈이었는데 좋은 곳으로 방문해서 명상도 하고 나에대해 생각하는 시간을 가질 수 있었어요! 선생님도 친절하시고 시설도 좋아서 체험하러 왔다가 요가에 입문할수도 있음 주의! 좋은 시간 보내고 가요,7.4.월,"{'친절해요': True, '수업이 체계적이에요': True, '시설이 깔끔해요': True, '명상하기 좋아요': True, '공간이 넓어요': True}"
36771178,62c3f91dd8362e51c3fa004f,,제주 와서 요가를 배워보는게 꿈이었는데 좋은 곳으로 방문해서 명상도 하고 나에대해 생각하는 시간을 가질 수 있었어요! 선생님도 친절하시고 시설도 좋아서 체험하러 왔다가 요가에 입문할수도 있음 주의! 좋은 시간 보내고 가요,7.4.월,
36771178,605df23b01b92700792148e1,5.0,"친절한상담
깔끔한내부시설",21.3.26.금,
1103132083,62e68c3ce1374997880b8555,,"오랜만에 제주여행이였는데 비가 너무 와서 우울해있었는데 급하게 요가수업을 신청했습니다! 비가 온 곳 중에 가장 아름다웠던 장소에서 요가수업을 들으니 스트레스도 풀리고 행복했습니다! 선생님도 정말 친절하시고 요가원자체도 힐링 그자체였습니다!🌿
리뷰같은거 안쓰는데 너무 만족스러워서 남겨봅니다! 다음제주여행때도 꼭 방문하겠습니다 ❤️",7.31.일,"{'친절해요': True, '자세를 꼼꼼히 봐주세요': True, '명상하기 좋아요': True, '뷰가 좋아요': True}"
1103132083,62e21892ed47088bc5420ffb,,"선생님 자체가 너무 선하시고 좋으셔요
요가원 분위기도 너무나 제 스타일이구요~
제주도 감성을 물씬 느끼면서 마음정화 몸정화도 하면서 요가했어요 
요가 끝나고 만들어주셨던 커피도 넘 맛있고 의자도 편했어요. 
제주도 와서 최고로 잘한 선택 중 하나에요",7.28.목,"{'친절해요': True, '자세를 꼼꼼히 봐주세요': True, '시설이 깔끔해요': True, '뷰가 좋아요': True, '명상하기 좋아요': True}"
1103132083,62de5b528471a902c9a03d2d,,"빠우사를 통해 요가를 처음 입문해봤습니다.
컬러와 그림을 통해 마음을 바라보고 
스스로를 위한 시간을 갖을 수 있어 행복했습니다.
가게도 너무 예쁘고 사장님이 너무 친절하셔서
혼자 여행이었지만 너무 즐거운 시간이었습니다!
번창하세요!",7.20.수,"{'자세를 꼼꼼히 봐주세요': True, '맞춤 케어를 잘해줘요': True, '수업이 체계적이에요': True, '친절해요': True, '뷰가 좋아요': True}"
1103132083,62ceca89ed47088bc541035c,,"너무너무 좋았어요🥺
요가 클래스 전날에 엄마랑 한라산 등산을 해서 
다리가 너무 아파서 요가하는게 걱정되었는데 
선생님이 다리 풀리게 잘 봐주시고 자세도 교정해주셔서
너무 좋은 시간 가졌어요!

요가 시작 전 그림을 그린 다음 선생님께서 그림에 대해서 해석해주시는 시간도 해석을 통해 나의 내면을 알아가고 여러가지를 느끼고 생각을 정리할 수 있어서 좋았습니다 :)

요가 클래스 종료 후에 주셨던 카페 음료도 너무 맛있었어요
자몽티 먹었는데 시원달달해서 잘 먹었습니다 

수업 감사했습니다 🫶🏻",7.13.수,"{'자세를 꼼꼼히 봐주세요': True, '친절해요': True, '뷰가 좋아요': True, '시설이 깔끔해요': True, '명상하기 좋아요': True}"
1103132083,62c6cceced47088bc5409150,,"너무너무 좋았어요🧡 다음 제주여행에도 꼭 시간 쪼개 빠우사에 재방문 하고싶을 정도로요!
예쁜 공간에서 편안한 요가클래스를 들은 덕에 한 템포 여유로운 마음가짐으로 여행도 하고 참 즐거운 시간 보냈어요☺️",7.3.일,"{'친절해요': True, '시설이 깔끔해요': True, '뷰가 좋아요': True, '명상하기 좋아요': True}"
1103132083,62c26685b96b274c0ebd0d8b,," 수업후 인증샷을 남겨보았어요
딸과 여행중에 원데이클래스를 하고싶어 검색하다 알게된 빠우사^^ 컬러링요가는 첨이었는데 자신을 돌아볼수있는시간이라 너무 편하고 좋았고 친절하고 예쁜 쌤을 만나 행복했어요

",7.1.금,"{'수업이 체계적이에요': True, '친절해요': True, '명상하기 좋아요': True, '뷰가 좋아요': True, '시설이 깔끔해요': True}"
1103132083,62ac01a9ed47088bc53f10ce,,"원장님 감성이 느껴지는 요가원에요
요가원 넘 예쁘고 음료도 맛있습니다! 

초보자도 충분히 잘 따라할 수있게 쌤이 잘 봐주세요! 컬러요가 명상도 처음 해보는데 그림그리는게 너무 오랜만이라 걱정됐지만 신기하고 재미있는 경험이였습니다

빠우사가 잠시 멈춘다는 뜻이라고 하는데, 제주도에서 잠시 멈춰가는 시간 정말 너무 좋았어요 ❤️

모녀여행,  친구들과오는 여행, 혼자여행 등등 모두 어울릴거같은 생각이 들어요.

좋은시간 감사합니다! ",6.17.금,"{'친절해요': True, '맞춤 케어를 잘해줘요': True, '명상하기 좋아요': True, '뷰가 좋아요': True, '주차하기 편해요': True}"
1103132083,62ad4af4925adc7da0ed7c17,,제주에서 요가해보고 싶었는데 빠우사에서 하게되어 너무 행복했어요☺️ 명상 할 때 선생님 목소리도 좋으시고 정성스러운 시간을 보내게 해주셔서 감사합니다🤍 ,6.16.목,"{'명상하기 좋아요': True, '시설이 깔끔해요': True, '뷰가 좋아요': True, '친절해요': True}"
1103132083,62b3a488925adc7da0edd8df,,"혼자 여행하면서 몸도 마음도 잘 쉬고 싶다는 마음에 원데이 클래스 예약했습니다! 어쩌다 보니 1:1로 수업하게 되었는데 컬러명상 하면서 선생님이 해주신 말씀이 엄청나게 위로가 되었어요ㅠㅠ 그래서 여행 시작할 때만 해도 머리가 복잡하고 힘들었는데 이틀 째에 빠우사에서 마음이 제대로 쉬어가게 되었던 것 같아요🤣😇 

친절하신 선생님과 앉아만 있어도 행복한 장소에서 정말정말 좋은 시간 보내고 왔습니다 :) 제주에서 좋은 기억을 주셔서 감사합니다🙏🏻🙏🏻",6.15.수,"{'친절해요': True, '맞춤 케어를 잘해줘요': True, '시설이 깔끔해요': True, '뷰가 좋아요': True, '명상하기 좋아요': True}"
1103132083,62a76b138471a902c99d396f,,"강력 추천합니다 진ㅉㅏ !!!
많은 걸 비우고 싶어 떠난 제주도 여행이었고, 첫 일정으로 빠우사 요가에 갔던 거였는데 좋은 선택이었다고 생각해요!
뭐 하나 마음에 들지 않는 것이 없었어요! 시설 청결도 선생님 프로그램 다 좋았습니다. 마음을 비울 수 있었고, 또 그 안에 많은 걸 채울 수 있었어요.
다음에 또 제주도를 간다면 다시 들리고 싶습니다",6.10.금,"{'맞춤 케어를 잘해줘요': True, '친절해요': True, '시설이 깔끔해요': True, '명상하기 좋아요': True, '뷰가 좋아요': True}"
1103132083,6292d6538471a902c99c0684,,명상하고 요가까지 했더니 다시 태어난 기분이였어요! 저만 알고싶은데 모두가 알았으면 하는 곳입니다😆,5.28.토,"{'자세를 꼼꼼히 봐주세요': True, '맞춤 케어를 잘해줘요': True, '친절해요': True, '수업이 체계적이에요': True, '명상하기 좋아요': True}"
